Longitude, Latitude, Total, Males, Females
200,100,30,12,18
400,300,32,16,16
0,0,51,29,22
200,200,46,19,27
400,400,34,9,25
0,100,23,10,13
200,300,52,22,30
0,200,37,16,21
200,400,26,10,16
0,300,28,18,10
0,400,56,24,32
300,0,38,11,27
300,100,16,3,13
100,0,35,23,12
300,200,50,27,23
100,100,59,28,31
300,300,44,23,21
100,200,31,15,16
300,400,31,17,14
100,300,31,12,19
100,400,48,18,30
400,0,26,17,9
400,100,20,9,11
200,0,55,32,23
400,200,46,33,13
