Longitude, Latitude, Total, Males, Females
200,100,38,16,22
400,300,0,0,0
0,0,0,0,0
200,200,88,48,40
400,400,42,26,16
0,100,106,58,48
200,300,123,46,77
0,200,132,68,64
200,400,96,44,52
0,300,89,50,39
0,400,59,33,26
300,0,63,31,32
300,100,60,21,39
100,0,0,0,0
300,200,20,9,11
100,100,57,27,30
300,300,41,21,20
100,200,72,32,40
300,400,53,25,28
100,300,96,46,50
100,400,130,68,62
400,0,36,20,16
400,100,0,0,0
200,0,80,39,41
400,200,0,0,0
