Longitude, Latitude, Heterozygocity
200,100,0.531360
400,300,0.502570
0,0,0.521781
200,200,0.524108
400,400,0.499850
0,100,0.509964
200,300,0.499169
0,200,0.521485
200,400,0.498850
0,300,0.490751
0,400,0.541864
300,0,0.542013
300,100,0.569432
100,0,0.519416
300,200,0.512625
100,100,0.549872
300,300,0.551190
100,200,0.557683
300,400,0.521920
100,300,0.495222
100,400,0.498772
400,0,0.561588
400,100,0.508839
200,0,0.534472
400,200,0.522517
