Longitude, Latitude, Heterozygocity
200,100,0.548606
400,300,0.515408
0,0,0.538842
200,200,0.538850
400,400,0.501834
0,100,0.520589
200,300,0.508141
0,200,0.534257
200,400,0.498850
0,300,0.490844
0,400,0.562417
300,0,0.567152
300,100,0.590361
100,0,0.528185
300,200,0.528643
100,100,0.575745
300,300,0.570204
100,200,0.581180
300,400,0.533803
100,300,0.499131
100,400,0.499571
400,0,0.582063
400,100,0.518730
200,0,0.554185
400,200,0.538525
