Longitude, Latitude, Total, Males, Females
200,100,74,42,32
400,300,27,10,17
0,0,46,23,23
200,200,60,30,30
400,400,25,13,12
0,100,34,18,16
200,300,25,13,12
0,200,57,30,27
200,400,8,6,2
0,300,23,14,9
0,400,64,28,36
300,0,71,36,35
300,100,79,35,44
100,0,65,39,26
300,200,51,26,25
100,100,81,34,47
300,300,76,36,40
100,200,72,37,35
300,400,51,26,25
100,300,32,16,16
100,400,29,14,15
400,0,88,38,50
400,100,41,22,19
200,0,83,44,39
400,200,37,20,17
