Longitude, Latitude, Total, Males, Females
200,100,86,52,34
400,300,0,0,0
0,0,0,0,0
200,200,71,32,39
400,400,61,31,30
0,100,152,84,68
200,300,111,54,57
0,200,121,55,66
200,400,106,47,59
0,300,104,59,45
0,400,80,40,40
300,0,81,37,44
300,100,64,34,30
100,0,0,0,0
300,200,12,8,4
100,100,66,33,33
300,300,48,27,21
100,200,108,52,56
300,400,56,29,27
100,300,107,55,52
100,400,108,53,55
400,0,36,15,21
400,100,0,0,0
200,0,60,28,32
400,200,0,0,0
