Longitude, Latitude, Heterozygocity
200,100,0.169830
400,300,NaN
0,0,NaN
200,200,0.150645
400,400,0.140440
0,100,0.173671
200,300,0.187662
0,200,0.177762
200,400,0.167938
0,300,0.171732
0,400,0.163836
300,0,0.158526
300,100,0.140549
100,0,NaN
300,200,0.105894
100,100,0.159121
300,300,0.150577
100,200,0.140670
300,400,0.143468
100,300,0.158527
100,400,0.158982
400,0,0.118168
400,100,NaN
200,0,0.146902
400,200,NaN
