Longitude, Latitude, Total, Males, Females
200,100,85,45,40
400,300,0,0,0
0,0,0,0,0
200,200,85,49,36
400,400,60,31,29
0,100,124,58,66
200,300,140,73,67
0,200,99,50,49
200,400,113,64,49
0,300,106,53,53
0,400,31,11,20
300,0,55,19,36
300,100,58,29,29
100,0,0,0,0
300,200,11,5,6
100,100,52,25,27
300,300,32,22,10
100,200,83,38,45
300,400,61,36,25
100,300,94,55,39
100,400,127,64,63
400,0,34,21,13
400,100,0,0,0
200,0,66,41,25
400,200,0,0,0
