Longitude, Latitude, Total, Males, Females
200,100,42,16,26
400,300,0,0,0
0,0,0,0,0
200,200,86,44,42
400,400,73,40,33
0,100,136,65,71
200,300,115,54,61
0,200,133,64,69
200,400,95,50,45
0,300,123,49,74
0,400,54,26,28
300,0,68,40,28
300,100,73,33,40
100,0,0,0,0
300,200,28,19,9
100,100,83,40,43
300,300,26,15,11
100,200,78,36,42
300,400,55,23,32
100,300,124,56,68
100,400,135,66,69
400,0,30,10,20
400,100,0,0,0
200,0,74,39,35
400,200,0,0,0
