Longitude, Latitude, Heterozygocity
200,100,0.155407
400,300,NaN
0,0,NaN
200,200,0.141881
400,400,0.130220
0,100,0.171782
200,300,0.180098
0,200,0.171329
200,400,0.164364
0,300,0.157013
0,400,0.146298
300,0,0.161588
300,100,0.131444
100,0,NaN
300,200,0.108891
100,100,0.153122
300,300,0.141592
100,200,0.122877
300,400,0.120532
100,300,0.147982
100,400,0.157797
400,0,0.115185
400,100,NaN
200,0,0.139886
400,200,NaN
