Longitude, Latitude, Heterozygocity
200,100,0.165435
400,300,NaN
0,0,NaN
200,200,0.146623
400,400,0.138900
0,100,0.175672
200,300,0.185215
0,200,0.174124
200,400,0.176661
0,300,0.164889
0,400,0.158691
300,0,0.165463
300,100,0.136364
100,0,NaN
300,200,0.109352
100,100,0.156755
300,300,0.145754
100,200,0.138125
300,400,0.139222
100,300,0.157203
100,400,0.165714
400,0,0.121878
400,100,NaN
200,0,0.149827
400,200,NaN
