Longitude, Latitude, Total, Males, Females
200,100,53,20,33
400,300,0,0,0
0,0,0,0,0
200,200,63,26,37
400,400,61,26,35
0,100,92,46,46
200,300,117,55,62
0,200,104,57,47
200,400,89,35,54
0,300,128,58,70
0,400,79,39,40
300,0,66,35,31
300,100,57,26,31
100,0,0,0,0
300,200,24,13,11
100,100,62,34,28
300,300,27,10,17
100,200,46,20,26
300,400,59,36,23
100,300,108,51,57
100,400,117,50,67
400,0,35,20,15
400,100,0,0,0
200,0,82,43,39
400,200,0,0,0
