Longitude, Latitude, Heterozygocity
200,100,0.529374
400,300,0.499846
0,0,0.521504
200,200,0.520586
400,400,0.499883
0,100,0.509099
200,300,0.498927
0,200,0.519755
200,400,0.498850
0,300,0.490751
0,400,0.540458
300,0,0.540662
300,100,0.568112
100,0,0.519513
300,200,0.512730
100,100,0.548429
300,300,0.548958
100,200,0.555714
300,400,0.519775
100,300,0.495366
100,400,0.498795
400,0,0.558810
400,100,0.506376
200,0,0.533507
400,200,0.520880
