Longitude, Latitude, Heterozygocity
200,100,0.125819
400,300,0.120088
0,0,0.132108
200,200,0.136337
400,400,0.131440
0,100,0.120879
200,300,0.136464
0,200,0.131924
200,400,0.116568
0,300,0.121152
0,400,0.145854
300,0,0.129224
300,100,0.136663
100,0,0.108766
300,200,0.134033
100,100,0.130828
300,300,0.138651
100,200,0.127289
300,400,0.131424
100,300,0.128354
100,400,0.108996
400,0,0.130143
400,100,0.111273
200,0,0.122830
400,200,0.103896
