Longitude, Latitude, Total, Males, Females
200,100,39,17,22
400,300,39,24,15
0,0,49,23,26
200,200,36,22,14
400,400,44,15,29
0,100,31,16,15
200,300,35,15,20
0,200,35,22,13
200,400,35,20,15
0,300,19,11,8
0,400,14,8,6
300,0,36,15,21
300,100,30,12,18
100,0,40,20,20
300,200,49,31,18
100,100,41,27,14
300,300,29,17,12
100,200,23,12,11
300,400,20,10,10
100,300,52,28,24
100,400,32,19,13
400,0,33,19,14
400,100,28,10,18
200,0,52,23,29
400,200,10,6,4
