Longitude, Latitude, Total, Males, Females
200,100,67,38,29
400,300,0,0,0
0,0,0,0,0
200,200,77,36,41
400,400,62,31,31
0,100,136,65,71
200,300,135,60,75
0,200,122,64,58
200,400,122,48,74
0,300,130,63,67
0,400,76,30,46
300,0,55,26,29
300,100,57,27,30
100,0,0,0,0
300,200,20,12,8
100,100,67,34,33
300,300,32,13,19
100,200,83,41,42
300,400,48,21,27
100,300,123,67,56
100,400,146,71,75
400,0,44,24,20
400,100,0,0,0
200,0,61,28,33
400,200,0,0,0
