Longitude, Latitude, Heterozygocity
200,100,0.173353
400,300,NaN
0,0,NaN
200,200,0.153846
400,400,0.140150
0,100,0.171367
200,300,0.190809
0,200,0.177213
200,400,0.173606
0,300,0.173037
0,400,0.157874
300,0,0.173596
300,100,0.136160
100,0,NaN
300,200,0.103313
100,100,0.156285
300,300,0.153923
100,200,0.141833
300,400,0.152847
100,300,0.163685
100,400,0.167987
400,0,0.121920
400,100,NaN
200,0,0.148173
400,200,NaN
