Longitude, Latitude, Total, Males, Females
200,100,56,21,35
400,300,0,0,0
0,0,0,0,0
200,200,60,27,33
400,400,51,26,25
0,100,117,55,62
200,300,136,73,63
0,200,128,70,58
200,400,115,56,59
0,300,108,59,49
0,400,78,36,42
300,0,64,33,31
300,100,63,31,32
100,0,0,0,0
300,200,24,9,15
100,100,83,46,37
300,300,33,17,16
100,200,77,44,33
300,400,96,52,44
100,300,122,56,66
100,400,141,79,62
400,0,29,13,16
400,100,0,0,0
200,0,64,28,36
400,200,0,0,0
