Longitude, Latitude, Heterozygocity
200,100,0.158223
400,300,NaN
0,0,NaN
200,200,0.136567
400,400,0.128986
0,100,0.169231
200,300,0.182557
0,200,0.170215
200,400,0.163565
0,300,0.156738
0,400,0.144558
300,0,0.156904
300,100,0.131062
100,0,NaN
300,200,0.108891
100,100,0.147135
300,300,0.142446
100,200,0.119532
300,400,0.119208
100,300,0.143875
100,400,0.153909
400,0,0.115961
400,100,NaN
200,0,0.138112
400,200,NaN
