Longitude, Latitude, Total, Males, Females
200,100,58,34,24
400,300,32,11,21
0,0,48,26,22
200,200,65,40,25
400,400,54,26,28
0,100,24,10,14
200,300,47,20,27
0,200,46,23,23
200,400,47,27,20
0,300,48,25,23
0,400,36,18,18
300,0,47,18,29
300,100,34,13,21
100,0,39,19,20
300,200,37,17,20
100,100,17,8,9
300,300,31,14,17
100,200,41,25,16
300,400,29,18,11
100,300,66,40,26
100,400,28,12,16
400,0,22,12,10
400,100,23,10,13
200,0,23,12,11
400,200,35,18,17
