Longitude, Latitude, Total, Males, Females
200,100,89,38,51
400,300,34,19,15
0,0,73,32,41
200,200,70,34,36
400,400,28,17,11
0,100,33,21,12
200,300,39,18,21
0,200,42,24,18
200,400,29,17,12
0,300,10,4,6
0,400,77,37,40
300,0,82,42,40
300,100,86,41,45
100,0,47,22,25
300,200,54,34,20
100,100,54,26,28
300,300,104,51,53
100,200,66,35,31
300,400,61,35,26
100,300,44,25,19
100,400,23,15,8
400,0,89,38,51
400,100,39,22,17
200,0,66,36,30
400,200,62,34,28
