Longitude, Latitude, Total, Males, Females
200,100,65,38,27
400,300,49,27,22
0,0,40,20,20
200,200,55,30,25
400,400,22,13,9
0,100,46,25,21
200,300,36,12,24
0,200,42,21,21
200,400,14,6,8
0,300,21,10,11
0,400,68,34,34
300,0,93,38,55
300,100,92,34,58
100,0,42,18,24
300,200,50,27,23
100,100,70,32,38
300,300,66,33,33
100,200,74,35,39
300,400,46,20,26
100,300,14,10,4
100,400,16,5,11
400,0,90,44,46
400,100,40,16,24
200,0,67,31,36
400,200,49,30,19
