Longitude, Latitude, Total, Males, Females
200,100,43,24,19
400,300,38,21,17
0,0,56,25,31
200,200,51,26,25
400,400,20,8,12
0,100,49,27,22
200,300,46,26,20
0,200,43,18,25
200,400,26,16,10
0,300,14,6,8
0,400,53,28,25
300,0,69,37,32
300,100,111,57,54
100,0,44,21,23
300,200,51,26,25
100,100,78,40,38
300,300,80,46,34
100,200,62,38,24
300,400,53,30,23
100,300,37,19,18
100,400,31,13,18
400,0,92,47,45
400,100,55,32,23
200,0,69,39,30
400,200,75,36,39
