Longitude, Latitude, Heterozygocity
200,100,0.564541
400,300,0.526566
0,0,0.555355
200,200,0.554675
400,400,0.506635
0,100,0.529888
200,300,0.515965
0,200,0.547023
200,400,0.499577
0,300,0.491401
0,400,0.581500
300,0,0.584149
300,100,0.607401
100,0,0.544269
300,200,0.543057
100,100,0.591251
300,300,0.590199
100,200,0.601131
300,400,0.550484
100,300,0.504378
100,400,0.500479
400,0,0.596968
400,100,0.527953
200,0,0.574166
400,200,0.551586
