Longitude, Latitude, Total, Males, Females
200,100,84,37,47
400,300,39,22,17
0,0,61,28,33
200,200,57,30,27
400,400,24,7,17
0,100,31,18,13
200,300,42,18,24
0,200,41,18,23
200,400,17,11,6
0,300,8,6,2
0,400,81,46,35
300,0,81,38,43
300,100,86,55,31
100,0,61,29,32
300,200,46,18,28
100,100,101,56,45
300,300,76,43,33
100,200,87,43,44
300,400,48,28,20
100,300,34,14,20
100,400,17,7,10
400,0,101,43,58
400,100,27,17,10
200,0,90,46,44
400,200,51,18,33
