Longitude, Latitude, Total, Males, Females
200,100,57,28,29
400,300,37,18,19
0,0,57,27,30
200,200,52,31,21
400,400,26,13,13
0,100,44,16,28
200,300,45,28,17
0,200,45,26,19
200,400,15,4,11
0,300,8,2,6
0,400,67,31,36
300,0,61,33,28
300,100,85,40,45
100,0,28,13,15
300,200,64,34,30
100,100,77,39,38
300,300,77,34,43
100,200,86,51,35
300,400,55,28,27
100,300,20,10,10
100,400,19,11,8
400,0,70,31,39
400,100,57,32,25
200,0,75,35,40
400,200,38,22,16
