Longitude, Latitude, Heterozygocity
200,100,0.115085
400,300,0.115815
0,0,0.125075
200,200,0.129914
400,400,NaN
0,100,0.109590
200,300,0.130766
0,200,0.126740
200,400,0.107759
0,300,0.121526
0,400,0.135410
300,0,0.115052
300,100,0.126665
100,0,0.104425
300,200,0.127206
100,100,0.118025
300,300,0.131345
100,200,0.122701
300,400,0.130441
100,300,0.120324
100,400,0.107850
400,0,0.120546
400,100,0.107246
200,0,0.110889
400,200,0.096449
