Longitude, Latitude, Heterozygocity
200,100,0.123002
400,300,0.119730
0,0,0.134729
200,200,0.128671
400,400,0.128443
0,100,0.117311
200,300,0.138746
0,200,0.130669
200,400,0.113511
0,300,0.125692
0,400,0.138312
300,0,0.123662
300,100,0.133807
100,0,0.110419
300,200,0.128717
100,100,0.128372
300,300,0.128689
100,200,0.121165
300,400,0.134009
100,300,0.128072
100,400,0.111611
400,0,0.130789
400,100,0.114578
200,0,0.120533
400,200,0.103896
