Longitude, Latitude, Total, Males, Females
200,100,50,32,18
400,300,45,25,20
0,0,66,30,36
200,200,60,25,35
400,400,39,19,20
0,100,40,26,14
200,300,39,20,19
0,200,60,38,22
200,400,13,7,6
0,300,20,9,11
0,400,62,22,40
300,0,72,33,39
300,100,85,46,39
100,0,47,21,26
300,200,46,22,24
100,100,76,38,38
300,300,80,39,41
100,200,57,34,23
300,400,48,31,17
100,300,30,13,17
100,400,32,22,10
400,0,98,56,42
400,100,41,23,18
200,0,69,36,33
400,200,63,39,24
