Longitude, Latitude, Total, Males, Females
200,100,53,27,26
400,300,0,0,0
0,0,0,0,0
200,200,76,37,39
400,400,58,28,30
0,100,106,55,51
200,300,118,59,59
0,200,124,72,52
200,400,122,68,54
0,300,117,57,60
0,400,67,28,39
300,0,60,33,27
300,100,45,20,25
100,0,0,0,0
300,200,11,4,7
100,100,86,45,41
300,300,34,17,17
100,200,78,37,41
300,400,83,46,37
100,300,108,42,66
100,400,107,52,55
400,0,18,10,8
400,100,0,0,0
200,0,62,34,28
400,200,0,0,0
