Longitude, Latitude, Heterozygocity
200,100,0.171273
400,300,NaN
0,0,NaN
200,200,0.157356
400,400,0.136221
0,100,0.168250
200,300,0.193603
0,200,0.178835
200,400,0.173913
0,300,0.171685
0,400,0.164502
300,0,0.172555
300,100,0.146304
100,0,NaN
300,200,0.104146
100,100,0.158997
300,300,0.147323
100,200,0.138362
300,400,0.149742
100,300,0.171146
100,400,0.166603
400,0,0.126274
400,100,NaN
200,0,0.151995
400,200,NaN
