Longitude, Latitude, Heterozygocity
200,100,0.130223
400,300,0.123227
0,0,0.134085
200,200,0.138546
400,400,0.131424
0,100,0.113442
200,300,0.142191
0,200,0.133533
200,400,0.124376
0,300,0.124875
0,400,0.145749
300,0,0.127163
300,100,0.144356
100,0,0.111347
300,200,0.133533
100,100,0.134571
300,300,0.136264
100,200,0.127444
300,400,0.134865
100,300,0.130370
100,400,0.110829
400,0,0.135075
400,100,0.114622
200,0,0.126919
400,200,0.111025
