Longitude, Latitude, Total, Males, Females
200,100,41,16,25
400,300,34,20,14
0,0,56,30,26
200,200,46,22,24
400,400,27,12,15
0,100,25,9,16
200,300,12,3,9
0,200,50,22,28
200,400,26,13,13
0,300,29,14,15
0,400,23,16,7
300,0,55,29,26
300,100,37,15,22
100,0,52,28,24
300,200,21,10,11
100,100,58,37,21
300,300,20,8,12
100,200,50,28,22
300,400,29,18,11
100,300,45,19,26
100,400,61,33,28
400,0,32,16,16
400,100,33,16,17
200,0,43,24,19
400,200,41,23,18
