Longitude, Latitude, Heterozygocity
200,100,0.522400
400,300,0.498445
0,0,0.518269
200,200,0.516426
400,400,0.499800
0,100,0.508080
200,300,0.496140
0,200,0.516478
200,400,0.498850
0,300,0.490751
0,400,0.531097
300,0,0.535186
300,100,0.556440
100,0,0.517788
300,200,0.507433
100,100,0.540920
300,300,0.541785
100,200,0.551427
300,400,0.517925
100,300,0.495634
100,400,0.499038
400,0,0.553408
400,100,0.505153
200,0,0.526845
400,200,0.515289
