Longitude, Latitude, Total, Males, Females
200,100,76,41,35
400,300,41,20,21
0,0,54,32,22
200,200,58,32,26
400,400,14,10,4
0,100,35,17,18
200,300,20,10,10
0,200,46,17,29
200,400,20,11,9
0,300,19,5,14
0,400,59,28,31
300,0,72,30,42
300,100,89,43,46
100,0,34,19,15
300,200,55,31,24
100,100,86,41,45
300,300,76,38,38
100,200,91,44,47
300,400,43,23,20
100,300,44,24,20
100,400,20,8,12
400,0,101,53,48
400,100,43,29,14
200,0,92,49,43
400,200,50,23,27
