Longitude, Latitude, Total, Males, Females
200,100,69,45,24
400,300,41,25,16
0,0,66,36,30
200,200,52,31,21
400,400,9,2,7
0,100,60,35,25
200,300,38,22,16
0,200,47,27,20
200,400,14,7,7
0,300,15,9,6
0,400,66,34,32
300,0,66,34,32
300,100,73,35,38
100,0,35,20,15
300,200,33,18,15
100,100,68,34,34
300,300,65,37,28
100,200,83,39,44
300,400,30,15,15
100,300,33,23,10
100,400,32,11,21
400,0,99,45,54
400,100,42,22,20
200,0,56,29,27
400,200,53,29,24
