Longitude, Latitude, Heterozygocity
200,100,0.522450
400,300,0.497842
0,0,0.517109
200,200,0.515222
400,400,0.499950
0,100,0.508123
200,300,0.495905
0,200,0.514867
200,400,0.498850
0,300,0.490751
0,400,0.530841
300,0,0.534885
300,100,0.558576
100,0,0.517701
300,200,0.507299
100,100,0.537095
300,300,0.541408
100,200,0.549596
300,400,0.517205
100,300,0.495663
100,400,0.498959
400,0,0.550781
400,100,0.504322
200,0,0.525768
400,200,0.515741
