Longitude, Latitude, Total, Males, Females
200,100,67,33,34
400,300,0,0,0
0,0,0,0,0
200,200,61,34,27
400,400,52,25,27
0,100,122,57,65
200,300,116,45,71
0,200,132,72,60
200,400,106,49,57
0,300,157,74,83
0,400,86,41,45
300,0,73,37,36
300,100,55,33,22
100,0,0,0,0
300,200,20,9,11
100,100,66,32,34
300,300,36,17,19
100,200,55,32,23
300,400,70,36,34
100,300,94,45,49
100,400,115,63,52
400,0,22,12,10
400,100,0,0,0
200,0,83,44,39
400,200,0,0,0
