Longitude, Latitude, Total, Males, Females
200,100,58,40,18
400,300,48,29,19
0,0,63,33,30
200,200,63,35,28
400,400,36,18,18
0,100,56,29,27
200,300,49,27,22
0,200,49,27,22
200,400,17,10,7
0,300,28,17,11
0,400,73,37,36
300,0,101,50,51
300,100,104,49,55
100,0,42,23,19
300,200,26,13,13
100,100,63,36,27
300,300,101,44,57
100,200,82,43,39
300,400,43,24,19
100,300,19,11,8
100,400,14,7,7
400,0,81,41,40
400,100,40,22,18
200,0,62,30,32
400,200,62,32,30
