Longitude, Latitude, Heterozygocity
200,100,0.137163
400,300,0.124137
0,0,0.134833
200,200,0.144668
400,400,0.132001
0,100,0.126984
200,300,0.145122
0,200,0.130298
200,400,0.132137
0,300,0.127959
0,400,0.141268
300,0,0.123596
300,100,0.145455
100,0,0.113636
300,200,0.133789
100,100,0.139660
300,300,0.150234
100,200,0.130749
300,400,0.143151
100,300,0.133688
100,400,0.115067
400,0,0.130270
400,100,0.120213
200,0,0.122433
400,200,0.113012
