Longitude, Latitude, Total, Males, Females
200,100,19,9,10
400,300,49,23,26
0,0,62,29,33
200,200,31,19,12
400,400,51,24,27
0,100,37,18,19
200,300,34,15,19
0,200,30,18,12
200,400,55,27,28
0,300,36,23,13
0,400,34,19,15
300,0,46,23,23
300,100,32,7,25
100,0,31,20,11
300,200,74,40,34
100,100,27,18,9
300,300,42,24,18
100,200,40,25,15
300,400,33,18,15
100,300,55,27,28
100,400,23,11,12
400,0,41,17,24
400,100,31,12,19
200,0,47,20,27
400,200,41,17,24
