Longitude, Latitude, Heterozygocity
200,100,0.564851
400,300,0.525694
0,0,0.559519
200,200,0.558140
400,400,0.506673
0,100,0.530716
200,300,0.517553
0,200,0.547991
200,400,0.499590
0,300,0.491184
0,400,0.581739
300,0,0.587745
300,100,0.610078
100,0,0.543086
300,200,0.542553
100,100,0.593165
300,300,0.585881
100,200,0.603624
300,400,0.548575
100,300,0.505778
100,400,0.500902
400,0,0.599302
400,100,0.528891
200,0,0.576746
400,200,0.553314
