Longitude, Latitude, Heterozygocity
200,100,0.169069
400,300,NaN
0,0,NaN
200,200,0.142575
400,400,0.134083
0,100,0.176324
200,300,0.184655
0,200,0.173472
200,400,0.166952
0,300,0.160436
0,400,0.154906
300,0,0.166218
300,100,0.132950
100,0,NaN
300,200,0.109224
100,100,0.148908
300,300,0.143544
100,200,0.139752
300,400,0.135122
100,300,0.150672
100,400,0.163487
400,0,0.122003
400,100,NaN
200,0,0.141201
400,200,NaN
