Longitude, Latitude, Total, Males, Females
200,100,78,39,39
400,300,29,14,15
0,0,78,40,38
200,200,64,27,37
400,400,23,13,10
0,100,35,16,19
200,300,48,21,27
0,200,45,23,22
200,400,13,4,9
0,300,28,13,15
0,400,82,37,45
300,0,65,38,27
300,100,93,48,45
100,0,40,29,11
300,200,56,21,35
100,100,59,32,27
300,300,80,31,49
100,200,87,38,49
300,400,36,16,20
100,300,30,13,17
100,400,19,8,11
400,0,94,51,43
400,100,36,23,13
200,0,90,46,44
400,200,73,42,31
