Longitude, Latitude, Total, Males, Females
200,100,73,33,40
400,300,52,25,27
0,0,46,25,21
200,200,69,35,34
400,400,25,12,13
0,100,42,23,19
200,300,38,18,20
0,200,42,27,15
200,400,23,9,14
0,300,19,5,14
0,400,61,29,32
300,0,67,33,34
300,100,132,73,59
100,0,35,21,14
300,200,40,22,18
100,100,61,34,27
300,300,83,42,41
100,200,84,39,45
300,400,36,20,16
100,300,45,24,21
100,400,40,17,23
400,0,90,42,48
400,100,34,13,21
200,0,83,45,38
400,200,50,27,23
