Longitude, Latitude, Total, Males, Females
200,100,66,35,31
400,300,41,21,20
0,0,49,20,29
200,200,52,29,23
400,400,22,13,9
0,100,52,28,24
200,300,48,25,23
0,200,44,23,21
200,400,10,5,5
0,300,11,7,4
0,400,84,41,43
300,0,88,47,41
300,100,103,54,49
100,0,35,15,20
300,200,47,20,27
100,100,80,40,40
300,300,61,31,30
100,200,80,38,42
300,400,28,15,13
100,300,22,13,9
100,400,31,21,10
400,0,77,41,36
400,100,42,11,31
200,0,66,35,31
400,200,50,29,21
