Longitude, Latitude, Total, Males, Females
200,100,51,26,25
400,300,26,13,13
0,0,72,33,39
200,200,71,33,38
400,400,28,18,10
0,100,36,21,15
200,300,52,22,30
0,200,36,15,21
200,400,14,8,6
0,300,6,3,3
0,400,60,29,31
300,0,72,36,36
300,100,114,53,61
100,0,53,23,30
300,200,48,22,26
100,100,76,36,40
300,300,85,46,39
100,200,79,41,38
300,400,48,24,24
100,300,25,16,9
100,400,22,9,13
400,0,95,51,44
400,100,32,19,13
200,0,76,43,33
400,200,67,33,34
