Longitude, Latitude, Heterozygocity
200,100,0.532219
400,300,0.502373
0,0,0.521225
200,200,0.523838
400,400,0.499850
0,100,0.510059
200,300,0.499609
0,200,0.520801
200,400,0.498850
0,300,0.490751
0,400,0.541820
300,0,0.542010
300,100,0.569986
100,0,0.518852
300,200,0.512976
100,100,0.549010
300,300,0.551923
100,200,0.558715
300,400,0.522352
100,300,0.495638
100,400,0.498839
400,0,0.559793
400,100,0.509312
200,0,0.534672
400,200,0.522410
