Longitude, Latitude, Total, Males, Females
200,100,64,34,30
400,300,32,16,16
0,0,45,15,30
200,200,44,26,18
400,400,28,14,14
0,100,30,16,14
200,300,34,16,18
0,200,54,29,25
200,400,15,9,6
0,300,17,11,6
0,400,64,31,33
300,0,64,26,38
300,100,125,65,60
100,0,33,12,21
300,200,35,13,22
100,100,90,38,52
300,300,87,45,42
100,200,77,43,34
300,400,45,21,24
100,300,30,17,13
100,400,27,16,11
400,0,84,44,40
400,100,26,9,17
200,0,64,28,36
400,200,41,22,19
