Longitude, Latitude, Total, Males, Females
200,100,73,42,31
400,300,41,16,25
0,0,71,34,37
200,200,71,39,32
400,400,25,11,14
0,100,18,8,10
200,300,49,27,22
0,200,46,21,25
200,400,6,2,4
0,300,22,9,13
0,400,57,24,33
300,0,49,26,23
300,100,88,43,45
100,0,39,17,22
300,200,39,19,20
100,100,87,45,42
300,300,107,41,66
100,200,81,40,41
300,400,51,26,25
100,300,39,19,20
100,400,22,7,15
400,0,92,41,51
400,100,34,17,17
200,0,62,28,34
400,200,48,17,31
