Longitude, Latitude, Total, Males, Females
200,100,57,27,30
400,300,0,0,0
0,0,0,0,0
200,200,76,36,40
400,400,71,44,27
0,100,126,65,61
200,300,109,58,51
0,200,111,58,53
200,400,100,53,47
0,300,144,74,70
0,400,85,40,45
300,0,63,35,28
300,100,48,27,21
100,0,0,0,0
300,200,14,8,6
100,100,77,42,35
300,300,31,13,18
100,200,55,26,29
300,400,78,35,43
100,300,81,49,32
100,400,119,63,56
400,0,31,17,14
400,100,0,0,0
200,0,63,32,31
400,200,0,0,0
