Longitude, Latitude, Total, Males, Females
200,100,68,34,34
400,300,0,0,0
0,0,0,0,0
200,200,59,38,21
400,400,55,33,22
0,100,109,60,49
200,300,113,52,61
0,200,124,56,68
200,400,103,49,54
0,300,167,83,84
0,400,63,33,30
300,0,83,43,40
300,100,88,40,48
100,0,0,0,0
300,200,9,2,7
100,100,74,39,35
300,300,41,13,28
100,200,61,35,26
300,400,70,40,30
100,300,137,70,67
100,400,138,70,68
400,0,29,18,11
400,100,0,0,0
200,0,73,44,29
400,200,0,0,0
