Longitude, Latitude, Total, Males, Females
200,100,82,48,34
400,300,43,26,17
0,0,61,27,34
200,200,72,42,30
400,400,27,17,10
0,100,50,25,25
200,300,40,16,24
0,200,34,17,17
200,400,18,10,8
0,300,11,6,5
0,400,54,30,24
300,0,94,50,44
300,100,96,48,48
100,0,36,18,18
300,200,38,22,16
100,100,89,50,39
300,300,75,34,41
100,200,106,52,54
300,400,52,32,20
100,300,35,15,20
100,400,22,11,11
400,0,88,46,42
400,100,20,13,7
200,0,60,20,40
400,200,53,28,25
