Longitude, Latitude, Total, Males, Females
200,100,87,42,45
400,300,42,16,26
0,0,30,16,14
200,200,77,41,36
400,400,29,12,17
0,100,39,22,17
200,300,38,22,16
0,200,58,27,31
200,400,8,5,3
0,300,18,10,8
0,400,84,45,39
300,0,74,45,29
300,100,102,53,49
100,0,29,17,12
300,200,58,28,30
100,100,79,50,29
300,300,87,45,42
100,200,84,44,40
300,400,28,12,16
100,300,27,12,15
100,400,9,5,4
400,0,86,44,42
400,100,42,20,22
200,0,79,40,39
400,200,48,26,22
