Longitude, Latitude, Heterozygocity
200,100,0.561800
400,300,0.524723
0,0,0.554009
200,200,0.551782
400,400,0.504641
0,100,0.529842
200,300,0.516371
0,200,0.542483
200,400,0.499710
0,300,0.490921
0,400,0.578332
300,0,0.581422
300,100,0.606090
100,0,0.543107
300,200,0.542731
100,100,0.589674
300,300,0.587777
100,200,0.601485
300,400,0.545454
100,300,0.503666
100,400,0.500010
400,0,0.595507
400,100,0.526262
200,0,0.573015
400,200,0.550313
