Longitude, Latitude, Heterozygocity
200,100,0.119234
400,300,0.119214
0,0,0.131535
200,200,0.129926
400,400,0.120997
0,100,0.110505
200,300,0.131844
0,200,0.126593
200,400,0.110844
0,300,0.121691
0,400,0.135947
300,0,0.120271
300,100,0.132468
100,0,0.107359
300,200,0.130810
100,100,0.119381
300,300,0.128991
100,200,0.124625
300,400,0.131945
100,300,0.123488
100,400,0.108614
400,0,0.120102
400,100,0.107559
200,0,0.118715
400,200,0.097061
