Longitude, Latitude, Total, Males, Females
200,100,39,16,23
400,300,26,9,17
0,0,35,14,21
200,200,46,21,25
400,400,44,28,16
0,100,28,13,15
200,300,74,42,32
0,200,68,29,39
200,400,41,23,18
0,300,23,16,7
0,400,39,21,18
300,0,53,21,32
300,100,28,12,16
100,0,38,19,19
300,200,39,18,21
100,100,54,31,23
300,300,42,23,19
100,200,29,16,13
300,400,26,14,12
100,300,38,17,21
100,400,60,36,24
400,0,22,15,7
400,100,22,6,16
200,0,34,20,14
400,200,32,20,12
