Longitude, Latitude, Heterozygocity
200,100,0.556557
400,300,0.519287
0,0,0.553128
200,200,0.547366
400,400,0.503219
0,100,0.527419
200,300,0.513624
0,200,0.540241
200,400,0.499195
0,300,0.490984
0,400,0.568253
300,0,0.574237
300,100,0.593704
100,0,0.535184
300,200,0.537422
100,100,0.580903
300,300,0.583994
100,200,0.589448
300,400,0.539996
100,300,0.501500
100,400,0.499350
400,0,0.590888
400,100,0.524452
200,0,0.563079
400,200,0.542867
