Longitude, Latitude, Total, Males, Females
200,100,63,28,35
400,300,36,13,23
0,0,64,36,28
200,200,58,33,25
400,400,30,16,14
0,100,28,13,15
200,300,51,25,26
0,200,55,32,23
200,400,37,23,14
0,300,17,10,7
0,400,64,26,38
300,0,55,24,31
300,100,99,48,51
100,0,42,19,23
300,200,31,19,12
100,100,92,47,45
300,300,88,43,45
100,200,90,46,44
300,400,58,33,25
100,300,33,20,13
100,400,20,9,11
400,0,85,35,50
400,100,35,20,15
200,0,84,42,42
400,200,50,27,23
