Longitude, Latitude, Heterozygocity
200,100,0.120346
400,300,0.119452
0,0,0.132747
200,200,0.129870
400,400,0.122921
0,100,0.111520
200,300,0.136655
0,200,0.127512
200,400,0.114427
0,300,0.122663
0,400,0.138362
300,0,0.118916
300,100,0.131993
100,0,0.108292
300,200,0.129299
100,100,0.129025
300,300,0.134199
100,200,0.122028
300,400,0.130512
100,300,0.125463
100,400,0.109807
400,0,0.124598
400,100,0.111355
200,0,0.120796
400,200,0.098382
