Longitude, Latitude, Total, Males, Females
200,100,51,27,24
400,300,0,0,0
0,0,0,0,0
200,200,88,52,36
400,400,57,27,30
0,100,101,49,52
200,300,100,40,60
0,200,130,66,64
200,400,110,45,65
0,300,128,72,56
0,400,89,45,44
300,0,75,39,36
300,100,71,37,34
100,0,0,0,0
300,200,14,6,8
100,100,73,39,34
300,300,22,10,12
100,200,55,31,24
300,400,52,15,37
100,300,117,62,55
100,400,104,49,55
400,0,26,12,14
400,100,0,0,0
200,0,64,31,33
400,200,0,0,0
