Longitude, Latitude, Heterozygocity
200,100,0.156510
400,300,NaN
0,0,NaN
200,200,0.143510
400,400,0.131128
0,100,0.168953
200,300,0.182617
0,200,0.172222
200,400,0.164273
0,300,0.156444
0,400,0.147570
300,0,0.158098
300,100,0.133056
100,0,NaN
300,200,0.108891
100,100,0.149748
300,300,0.142557
100,200,0.117582
300,400,0.119214
100,300,0.144755
100,400,0.154046
400,0,0.114885
400,100,NaN
200,0,0.136734
400,200,NaN
