Longitude, Latitude, Total, Males, Females
200,100,63,30,33
400,300,37,19,18
0,0,59,31,28
200,200,40,22,18
400,400,26,14,12
0,100,36,14,22
200,300,15,5,10
0,200,40,16,24
200,400,20,8,12
0,300,14,6,8
0,400,59,32,27
300,0,60,29,31
300,100,84,43,41
100,0,34,17,17
300,200,43,23,20
100,100,97,56,41
300,300,84,46,38
100,200,98,46,52
300,400,54,24,30
100,300,22,12,10
100,400,30,17,13
400,0,70,23,47
400,100,29,15,14
200,0,87,45,42
400,200,53,34,19
