Longitude, Latitude, Heterozygocity
200,100,0.137472
400,300,0.134033
0,0,0.136511
200,200,0.146687
400,400,0.138131
0,100,0.131868
200,300,0.150266
0,200,0.138981
200,400,0.136663
0,300,0.137021
0,400,0.152160
300,0,0.132216
300,100,0.155652
100,0,0.121735
300,200,0.138907
100,100,0.147625
300,300,0.153078
100,200,0.134900
300,400,0.160597
100,300,0.140859
100,400,0.119930
400,0,0.134948
400,100,0.125904
200,0,0.136863
400,200,0.115884
